movieId,title,genres,year
123298,The Lost Continent,Adventure|Fantasy,1968
123304,Scrooge,Action|Children|Comedy|Drama|Fantasy,1935
123306,Knife Fight,Drama,2013
123308,Suddenly,Thriller,2013
123310,Tornado!,Action,1996
123312,The Opposite Sex,Comedy|Drama|Romance,1956
123314,Mischief Night,Drama|Horror|Thriller,2013
123316,Saratoga,Comedy|Drama|Romance,1937
123318,Legendary: Tomb of the Dragon,Action|Adventure,2013
123320,Red Riding Hood,Children|Horror,2006
123326,The Man From The Alamo,Western,1953
123333,Lucrèce Borgia,(no genres listed),1935
123337,I Accuse,Drama|Horror|Sci-Fi|War,1938
123347,Call Me Savage,Adventure|Comedy|Drama|Romance,1975
123349,The Unholy,Horror,1988
123351,Invitation to a Gunfighter,Action|Western,1964
123353,The Hornet's Nest,Documentary|War,2014
123357,Rain Fall,Action|Adventure|Thriller,2009
123359,My Way,Drama,2012
123361,Sisters,Horror|Mystery|Thriller,2006
123381,The Command,Western,1954
123383,Mockery,Drama|Romance|War,1927
123385,The Inspector,Drama|Romance,1962
123391,Hotel California,Action|Thriller,2008
123395,Nine Hours to Rama,Drama,1963
123401,Man-Proof,Comedy|Drama|Romance,1938
123405,Tales from Muppetland: The Frog Prince,Children|Fantasy,1971
123407,Man Of The Moment,Comedy,1935
123419,Private Detective 62,Comedy|Crime|Drama,1933
123421,Newlyweeds,(no genres listed),2013
123423,Return to Nim's Island,Adventure|Children,2013
123427,Meskada,Crime|Drama|Mystery|Thriller,2010
123429,Curtain Call,Romance|Sci-Fi,1998
123431,Three Guys Named Mike,Comedy|Romance,1951
123435,Wreckage,Horror|Thriller,2010
123437,Monster Island,Adventure|Comedy|Horror,2004
123439,Wuthering Heights,(no genres listed),2003
123441,Certain Fury,(no genres listed),1985
123449,Talking to Heaven,Crime|Drama|Mystery|Sci-Fi|Thriller,2002
123453,Girl Fight,Drama,2011
123463,Out of Bounds,Action|Crime|Thriller,1986
123465,The Derby Stallion,Children|Drama,2005
123467,Jewtopia,Comedy|Romance,2012
123471,His and Hers,Comedy,2001
123473,Light in the Piazza,Drama|Romance,1962
123475,Malta Story,Drama|War,1953
123477,The Land Before Time XII: The Great Day of the Flyers,Animation|Children|Sci-Fi,2006
123479,Payment on Demand,Drama,1951
123481,Storm Warning,Crime|Drama,1951
123487,The Substitute 4: Failure Is Not an Option,Action|Drama,2001
123493,Nas: Time Is Illmatic,Documentary,2014
123495,Small Town Saturday Night,Drama,2010
123497,Ricky Gervais: Out of England 2 - The Stand-Up Special,Comedy,2010
123499,The Hunters,Adventure,2013
123516,The Girl From Missouri,Comedy|Romance,1934
123530,The Christmas Party,Comedy,2009
123532,"Poor Little Rich Girl, The",Comedy|Drama|Fantasy|Romance,1917
123534,Hercules in the Maze of the Minotaur,Action|Adventure|Fantasy,1994
123545,The Blue Lagoon,Drama|Romance,1949
123553,In the Name of the King III,Action|Adventure|Drama|Fantasy,2014
123565,Hercules in the Underworld,Action|Adventure|Fantasy|Sci-Fi,1994
123571,Jim Jefferies: Alcoholocaust,Comedy,2010
123573,Thorne: Scaredy Cat,Crime|Drama|Mystery|Thriller,2010
123575,Shoot Out,Western,1971
123577,Terror Trap,Horror|Thriller,2010
123579,That Certain Woman,Drama|Romance,1937
123585,Love,Drama|Romance,2012
123587,"Twilight of the Golds, The",Drama,1997
123589,The Major,Action|Crime|Drama,2013
123591,The Ghost Train,Comedy|Horror|Thriller,1941
123596,One Spy Too Many,Adventure|Crime,1966
123600,Tribes,Drama,1970
123602,Maybe I'll Come Home in the Spring,(no genres listed),1971
123605,Hustling,Drama,1975
123607,The Night That Panicked America,(no genres listed),1975
123609,Goldengirl,(no genres listed),1979
123613,Playing for Time,Drama,1980
123621,Space,Drama,1985
123625,The Karen Carpenter Story,(no genres listed),1989
123627,The Incident,Drama,1990
123629,Caroline?,(no genres listed),1990
123639,Skylark,Children|Drama,1993
123645,A Lesson Before Dying,Drama,1999
123653,Salem Witch Trials,Drama,2002
123655,Sybil,Drama,2008
123669,"See Here, Private Hargrove",Comedy|Romance|War,1944
123677,Shock Treatment,Comedy,1964
123681,Wanda Sykes: I'ma Be Me,Comedy,2009
123699,The Affairs of Dobie Gillis,Comedy,1953
123715,The Munsters' Revenge,(no genres listed),1981
123717,Strange Bargain,Mystery|Thriller,1949
123719,Stingaree,Comedy|Drama|Romance,1934
123735,Vito,Documentary,2011
123737,The Big Land,Western,1957
123747,My Own Country,Drama,1998
123761,The Golden Eye,Crime|Mystery|Thriller,1948
123773,Sh! The Octopus,Comedy|Mystery,1937
123785,Riverworld,Fantasy|Sci-Fi|Thriller,2003
123816,Highly Dangerous,Action|Thriller,1950
123824,The Casino Murder Case,Action|Drama|Mystery,1935
123834,The Hands of Orlac,Crime|Horror|Thriller,1960
123840,Girl in Gold Boots,Crime|Drama|Romance,1968
123848,Mark of the Astro-Zombies,Horror|Sci-Fi,2002
123850,Astro-Zombies M3: Cloned,(no genres listed),2010
123854,Mystery of Edwin Drood,Drama|Horror|Mystery|Romance,1935
123876,The Happy Elf,Animation|Children|Comedy,2005
123882,Snow in August,Children|Drama,2001
123911,Zouzou,Comedy,1934
123935,St. Giuseppe Moscati: Doctor to the Poor,(no genres listed),2007
123939,Women Aren't Funny,(no genres listed),2014
123941,The Last Outpost,Western,1951
123943,Shun Li and the Poet,Drama,2011
123945,Basara: Princess Goh,Drama,1992
123947,Cake,Drama,2014
123949,The Escape,Drama,2013
123951,Power Play,Drama|Thriller,1978
123959,Groupie,Horror|Thriller,2010
123967,LiebesLuder,Comedy,2000
123973,Number One with a Bullet,Action|Comedy,1987
123981,The Admirable Crichton,Comedy,1957
123985,HazMat,Horror,2013
123997,Speak Easily,Comedy,1932
124007,I Love Lucy: The Movie,(no genres listed),1953
124013,Thoroughbreds Don't Cry,Comedy|Drama,1937
124025,The Sins of Rachel Cade,Drama,1961
124031,Rosalie,Drama,1937
124043,Martial Club,Action,1981
124048,Alice in Wonderland,Children|Fantasy|Sci-Fi,1966
124050,Pleasure at Her Majesty's,Comedy|Documentary,1976
124052,King Lear,Drama,1982
124059,Octopus 2: River of Fear,Horror,2001
124063,Lone Rider,Action|Western,2008
124077,The Trip to Bountiful,Drama,2014
124083,Honolulu,Comedy|Romance,1939
124125,Way Back Home,Drama,2013
124131,Lewis Black: Stark Raving Black,Comedy,2009
124137,Man Bait,Crime|Drama,1952
124139,Mayor Cupcake,Children|Comedy|Drama,2011
124149,Switch,(no genres listed),2007
124151,Vampire Dog,Children,2012
124164,You're Never Too Young,Comedy,1955
124166,No Man's Land,Crime|Drama|Western,2013
124168,Paper Soldiers,Action|Comedy,2002
124170,Southie,Action|Drama|Thriller,1999
124172,Vicious Lips,Comedy|Horror|Sci-Fi,1986
124174,Until They Sail,Drama|Romance|War,1957
124178,The King and Four Queens,Adventure|Comedy|Mystery|Western,1956
124180,High Wall,Crime|Drama,1947
124182,The Gallant Hours,(no genres listed),1960
124194,The Risk,Drama|Thriller,1960
124213,Whistling in the Dark,Comedy|Mystery,1941
124220,Whistling in Dixie,Comedy|Crime|Mystery,1942
124224,Whistling in Brooklyn,Comedy|Crime|Mystery|Romance,1943
124230,I Love Trouble,Crime|Drama,1948
124232,The Fuller Brush Man,Adventure|Comedy,1948
124235,Precious Find,Action|Sci-Fi,1996
124243,Burning Down the House,(no genres listed),2001
124247,Desert Victory,Documentary,1943
124253,Sailor of the King,Action|Drama,1953
124265,The Family Way,Comedy,1966
124269,The Moving Finger,(no genres listed),1985
124273,Kevin Smith: Too Fat For 40,Comedy,2010
124279,SeaFood,Adventure|Animation|Children|Comedy,2012
124290,Reign of Terror,Drama,1949
124292,The Jackie Robinson Story,Children|Drama,1950
124296,"Invasion, U.S.A.",Sci-Fi,1952
124298,Hider in the House,Horror|Thriller,1989
124300,White: The Melody of the Curse,Horror,2011
124302,Kermit's Swamp Years,Children|Comedy|Fantasy,2002
124304,Harry in Your Pocket,Comedy|Crime|Drama,1973
124320,Once a Thief,Crime|Drama|Thriller,1965
124322,House Party 4: Down to the Last Minute,Comedy,2001
124324,Race to Space,Children|Drama,2002
124326,White Line Fever,Action,1975
124332,Snow Queen,Animation|Fantasy,2012
124336,In the Shadows,Drama|Thriller,2001
124342,Trapped in the Closet: Chapters 13-22,Comedy|Crime,2007
124344,Safari,Adventure|Comedy,2009
124348,The Land Before Time XIII: The Wisdom of Friends,Animation|Children,2007
124350,Solar Attack,Action|Thriller,2006
124352,I Was Monty's Double,Drama|War,1958
124356,The Missing Lynx,Animation|Children,2008
124358,The Lone Wolf Spy Hunt,(no genres listed),1939
124364,Hotel Berlin,(no genres listed),1945
124368,Escape Me Never,Drama,1947
124380,Please Murder Me,Crime|Drama,1956
124394,If Winter Comes,Drama,1947
124404,"Snowflake, the White Gorilla",Adventure|Animation|Children|Comedy,2011
124406,Man Wanted,Comedy|Drama|Romance,1932
124408,Last of the Comanches,(no genres listed),1953
124412,Ski Party,Comedy,1965
124414,The Secret of Convict Lake,Western,1951
124430,Viva Max!,(no genres listed),1969
124442,"No God, No Master",Crime|Drama|Thriller,2014
124446,The Very Thought of You,Drama|Romance,1944
124450,Lady Killer,Drama|Romance|War,1937
124452,Tension at Table Rock,Western,1956
124458,Hansel and Gretel,Children,1982
124462,Sitting Bull,Western,1954
124470,One Sunday Afternoon,Comedy|Romance,1933
124472,Red Light,Mystery|Thriller,1949
124476,The Mask,Horror|Thriller,1961
124488,Santiago,Documentary,2007
124490,"Sea Hawk, The",Adventure|Drama|Romance,1924
124492,This is My Affair,Crime|Drama,1937
124496,Our Town,(no genres listed),2007
124502,Have I the Right To Kill,Crime|Drama,1964
124507,Journey to the Center of the Earth,Action|Children|Fantasy|Sci-Fi,1989
124519,Snow White and the Three Stooges,Adventure|Children|Comedy|Drama|Fantasy,1961
124521,Squatters,Drama,2014
124525,The Hoodlum,(no genres listed),1919
124531,The Last of the Finest,(no genres listed),1990
124533,Tarzan's Greatest Adventure,Adventure,1959
124535,The Last Flight,Adventure|Drama|Romance,2009
124537,Lifeguard,Comedy|Drama,1976
124539,Gunshy,Action|Crime|Thriller,1998
124544,Perfume,Comedy|Drama,2001
124546,Cops and Robbers,Comedy|Drama,1951
124550,Monday Night Mayhem,Drama,2002
124552,The New Protocol,Drama|Mystery,2008
124554,Holocaust 2000,Drama|Horror|Sci-Fi,1977
124556,The Virgin of Nuremberg,Horror|War,1963
124560,The Crying Dead,Adventure|Horror|Thriller,2013
124562,Illegal,Drama,2011
124571,Scarred City,Action|Thriller,1999
124575,The Wind in the Willows,Adventure|Animation|Children|Fantasy,1983
124577,A Boy and His Samurai,Comedy|Drama|Romance,2010
124581,Slow Burn,Action|Drama|Mystery|Thriller,2000
124595,Their Own Desire,Drama|Romance,1929
124607,One Night of Love,Romance,1934
124611,Great Day in the Morning,Western,1956
124621,Shaolin Mantis,Action,1978
124623,Evel Knievel,Drama,2004
124627,The Smiling Ghost,Comedy|Mystery,1941
124629,Sånt är livet,(no genres listed),1996
124631,Le joli mai,(no genres listed),1966
124639,Onionhead,(no genres listed),1958
124643,The Hunters,Drama|Romance,1977
124645,The Midnight Game,(no genres listed),2013
124647,Spark: A Burning Man Story,Action|Documentary|Drama,2013
124651,Stalker,Horror,2010
124655,The Scarlet Coat,Adventure|Drama,1955
124657,There's Always A Woman,Comedy|Mystery,1938
124659,The Law,(no genres listed),1990
124681,Raffles,Adventure|Comedy|Crime|Drama|Romance|Thriller,1939
124687,The Case of the Howling Dog,Crime|Drama|Mystery,1934
124691,Hollidaysburg,Comedy,2014
124693,Hell's Highway,Crime|Drama,1932
124713,Sea Wife,Drama|Romance,1957
124721,The Front,Crime|Drama|Mystery,2010
124725,The Big Cube,Mystery|Thriller,1969
124727,Just for Kicks,Documentary,2005
124731,Just My Luck,Comedy,1957
124735,Love Bites,Comedy|Romance,1993
124745,The Girl in Black Stockings,Crime|Drama,1957
124751,The Mysterious Island,Adventure|Sci-Fi,1973
124763,Hills of Home,Action|Adventure|Children|Drama,1948
124765,"Mysterious Island, The",(no genres listed),1929
124767,The Threat,Crime|Thriller,1949
124769,Stolen Face,Thriller,1952
124771,I Will Follow,Drama|Romance,2011
124773,Bienvenido a casa,Comedy|Romance,2006
124775,The Lost Squadron,(no genres listed),1932
124779,Home of the Brave,Drama,1949
124781,Marianne,Drama|Fantasy|Horror|Mystery|Thriller,2011
124783,Uncle Kent,Comedy|Drama|Romance,2011
124793,The Crowded Sky,Action|Adventure|Drama,1960
124797,Voodoo Possession,Drama|Horror|Mystery,2014
124801,Lydia,Drama|Romance,1941
124803,Hard to Handle,Comedy|Romance,1933
124805,Venus & Vegas,Action|Comedy,2010
124807,Jay-Z: Made in America,Documentary,2013
124811,The Power and the Glory,Drama,1933
124813,House of Usher,Horror|Thriller,2008
124817,It Started With A Kiss,Comedy|Romance,1959
124819,Midnight Crossing,Mystery|Thriller,1988
124825,Snake and Mongoose,Drama,2013
124827,Ruby,Action|Drama|Horror,1977
124831,They All Kissed the Bride,Comedy|Romance,1942
124833,Men of the Fighting Lady,(no genres listed),1954
124839,The Lightkeepers,Comedy|Drama|Romance,2009
124841,Special Mission Lady Chaplin,Action|Adventure,1966
124843,From the Orient with Fury,Action|Adventure|Comedy,1965
124851,Delirium,Adventure|Romance|Sci-Fi,2014
124853,Why Man Creates,Animation|Documentary,1968
124855,Moon Zero Two,Sci-Fi,1969
124857,Deception,Action,2013
124859,The Gambler,Crime|Drama|Thriller,2014
124861,Dinosaur 13,Adventure|Documentary|Drama|Thriller,2014
124863,Chosen Survivors,Horror|Sci-Fi,1974
124867,Justice League: Throne of Atlantis,Action|Animation,2015
124869,Jay And Silent Bob's Super Groovy Cartoon Movie,(no genres listed),2013
124871,Love and Other Troubles,Comedy|Romance,2012
124887,The Invisible Eye,Drama,2011
124889,The Adventures of Tom Thumb & Thumbelina,Animation,2002
124901,The Ouija Experiment,Horror,2011
124905,"Goodbye, My Fancy",Comedy|Romance,1951
124913,Union Depot,Comedy|Drama|Romance,1932
124919,The Wind in the Willows,Adventure|Animation|Children|Comedy,1995
124923,The Dolphin: Story of a Dreamer,Animation,2009
124927,Toys in the Attic,Animation|Children|Fantasy|Thriller,2009
124935,Redemption Road,Drama,2011
124943,Murder on a Honeymoon,Comedy|Mystery,1935
124957,"The Foreign Duck, the Native Duck and God in a Coin Locker",Drama,2007
124963,House Party: Tonight's the Night,(no genres listed),2013
124965,Miracles,Comedy,1986
124971,This Woman Is Dangerous,Crime|Drama,1952
124973,Special Agent,Crime|Drama,1935
124977,Spanish Judges,Crime|Drama,2000
124983,Impy's Island,Animation|Children|Fantasy,2006
124991,Romance,Romance,2008
124997,King Richard And The Crusaders,Adventure|Drama,1954
125005,This Could Be The Night,Comedy,1957
125019,The Dry Land,Drama,2010
125021,Kidco,Comedy,1984
125029,Splendor,(no genres listed),1989
125043,The Ice Follies of 1939,Drama,1939
125045,The Matchmaker,Drama,2010
125049,Virtue,Drama,1932
125051,The Cup,Drama,2012
125059,The Web,Drama|Thriller,1947
125065,The Fuller Brush Girl,Comedy,1950
125067,Waltz of the Toreadors,Comedy,1962
125073,White Cargo,Adventure|Drama,1942
125077,Eddie Izzard: Force Majeure Live,Comedy,2013
125079,Sittin' on a Backyard Fence,(no genres listed),1933
125081,Mars,Documentary|Sci-Fi,1968
125085,Killer Holiday,Horror|Thriller,2013
125091,The Feminine Touch,(no genres listed),1941
125095,Topaze,Comedy|Drama,1933
125107,The Hessen Affair,Action|Drama|Thriller,2009
125113,Scene of the Crime,Crime,1949
125125,Pure Country 2: The Gift,Drama|Romance,2010
125133,Prairie Fever,Action|Western,2008
125135,Unstable Fables: Tortoise vs. Hare,Animation|Children|Drama,2008
125141,"Y/N: You Lie, You Die",Thriller,2012
125143,"Cossacks, The",Action|Drama|Romance|War,1928
125155,The Pee-Wee Herman Show on Broadway,Comedy,2011
125157,The Spanish Gardener,Drama,1956
125159,Safety Patrol,(no genres listed),1998
125169,Shadows Over Chinatown,Comedy|Crime|Mystery|Thriller,1946
125173,Tom Sawyer,Adventure,2011
125181,Me and My Gal,Comedy|Drama|Romance,1932
125183,Venus and Serena,Documentary,2012
125185,Nine Days of One Year,Drama|Romance,1961
125189,I Died a Thousand Times,Crime|Drama|Thriller,1955
125193,Yellowstone Kelly,Action|Western,1950
125195,The Last Challenge,Western,1967
125205,TekWar,Sci-Fi,1994
125207,The Prisoner,Drama,1955
125209,Son of Morning,Comedy|Drama,2011
125211,War and Peace,(no genres listed),1965
125213,Red Heat,Thriller,1985
125221,The Beast of Hollow Mountain,Horror|Sci-Fi|Western,1956
125223,The Woman on Pier 13,Drama|Thriller,1949
125231,Real,Drama|Sci-Fi,2013
125233,Playdate,(no genres listed),2012
125237,The Learning Tree,Drama,1969
125241,The Next Voice You Hear....,Drama,1950
125245,The Great Rupert,Children|Comedy,1950
125249,The Legend of Hell's Gate: An American Conspiracy,Action|Adventure|Western,2011
125255,Multiple Sarcasms,Drama|Romance,2010
125257,A Woman Called Golda,Drama,1982
125263,The Burglar,Crime|Drama,1957
125267,The Bride Wore Red,Comedy|Drama|Romance,1937
125269,Touching Home,Drama,2008
125271,The Roots of Heaven,Adventure|Drama,1958
125273,Tenchu!,(no genres listed),1969
125275,Richard Pryor: Omit the Logic,(no genres listed),2013
125277,Station West,Action|Mystery|Romance|Western,1948
125279,The Student Prince,(no genres listed),1954
125287,Heidi,Children|Drama,2005
125289,Unstable Fables: 3 Pigs & a Baby,Animation|Children,2008
125291,Richard: The Lionheart,Action|Adventure,2013
125305,Opposing Force,(no genres listed),1986
125307,Kettle of Fish,Comedy|Romance,2006
125309,Winnie Mandela,Drama,2013
125311,My Mom's a Werewolf,Comedy|Horror,1989
125313,Superstar,Comedy,2012
125321,The Lickerish Quartet,Drama|Romance,1970
125323,Shock Treatment,Crime|Drama|Horror,1973
125329,Midnight,Comedy|Horror|Romance,1982
125337,The Lovers,Children|Drama|Fantasy|Romance,1994
125345,Un Piede in paradiso,Comedy,1991
125347,Mandrake,Horror|Sci-Fi|Thriller,2010
125351,Greetings to the Devil,Thriller,2011
125353,In the Line of Duty: The F.B.I. Murders,Action|Crime|Drama,1988
125357,It's My Turn,Comedy|Romance,1980
125359,Lovesick,Comedy|Fantasy|Romance,1983
125365,The Paranoids,Comedy|Drama|Romance,2010
125367,Mission Park,Crime,2013
125377,The Sheriff of Fractured Jaw,(no genres listed),1959
125381,Silent Partner,Action|Mystery|Thriller,2005
125385,Trust Me,(no genres listed),2010
125387,Hail Caesar,Comedy,1994
125389,The Gong Show Movie,Comedy,1980
125393,"Ride, Vaquero!",Western,1953
125397,The Virginian,Romance|Western,1946
125399,The Story of Alexander Graham Bell,Drama,1939
125401,Hansel and Gretel,Children|Fantasy,1987
125403,Phantom Punch,Drama,2009
125405,Hot Saturday,Drama,1932
125409,Robin of Locksley,Adventure|Drama,1996
125411,The Men's Club,Drama,1986
125413,Soul Power,Documentary,2008
125417,Stars and Stripes Forever,Drama,1952
125421,The Gundown,Action|Western,2011
125429,Johnny Skidmarks,Crime|Drama|Mystery|Thriller,1998
125435,The Mark,Action|Thriller,2012
125439,The Last Rites of Ransom Pride,Action|Drama|Western,2010
125441,The Big Mouth,Action|Comedy|Crime,1967
125453,Space Warriors,Adventure|Children|Sci-Fi,2013
125455,Something of Value,Drama,1957
125467,The Ghost of Yotsuya,(no genres listed),1959
125471,Way... Way Out,Comedy|Sci-Fi,1966
125479,The Unknown,Drama|Thriller,1965
125481,In Cold Blood,Crime,1996
125483,Week-End at the Waldorf,Comedy|Drama|Romance,1945
125489,The River Rat,Adventure|Children|Crime|Drama,1984
125495,The Hound of the Baskervilles,Crime|Horror|Mystery,1983
125497,The Inheritance,Drama|Horror|Thriller,2011
125499,The Trap,Crime|Mystery|Thriller,1946
125501,Voodoo Moon,Drama|Fantasy|Horror,2006
125503,Today We Live,Action|Drama|Romance|War,1933
125505,Restitution,Action|Crime|Mystery|Romance|Thriller,2011
125507,The Tunnel of Love,Comedy|Romance,1958
125509,Razortooth,Action|Horror|Sci-Fi|Thriller,2007
125511,The Legend of Bloody Mary,Horror|Mystery|Thriller,2008
125517,The D.I.,Drama,1957
125521,Walking Tall Part II,Action|Crime|Drama|Thriller,1975
125523,Time Limit,Drama|Mystery|War,1957
125527,Slap Shot 3: The Junior League,Action|Adventure|Comedy,2008
125531,Fun on a Weekend,(no genres listed),1947
125533,Almost 18,Comedy|Drama,2012
125535,Fist of Jesus,(no genres listed),2012
125537,Print the Legend,Documentary,2014
125539,He Who Dares,Action,2014
125541,Anina,Adventure|Animation|Children,2013
125543,Against The Sun,Adventure,2015
125545,The Divine Move,Action|Crime|Drama,2014
125555,Bowery at Midnight,Action|Comedy|Horror,1942
125557,"Devils Hand, The (La main du diable)",Fantasy|Horror,1943
125563,Tasting Menu,Comedy,2014
125565,Night Will Fall,Documentary,2014
125569,The Amazing Catfish,Comedy|Drama,2013
125571,The Court-Martial of Jackie Robinson,(no genres listed),
125574,The Perils of Pauline,(no genres listed),1967
125583,Black Magic,Drama|Mystery|Romance,1949
125585,Three Cases of Murder,Mystery,1955
125587,The Fountain of Youth,(no genres listed),1958
125596,Parade,Children|Comedy,1974
125599,Always for Pleasure,Documentary,1978
125601,Port of Flowers,(no genres listed),1943
125603,The Living Magoroku,(no genres listed),1943
125605,Jubilation Street,(no genres listed),1943
125607,The Army,Drama,1944
125609,Morning for the Osone Family,(no genres listed),1946
125613,She Was Like a Wild Chrysanthemum,Drama|Romance,1955
125617,Immortal Love,(no genres listed),1961
125623,That Night's Wife,Drama,1930
125628,Citizen Koch,Documentary,2013
125630,We Still Kill the Old Way,Crime,2014
125632,In Our Garden,(no genres listed),
125634,Giuseppe Makes a Movie,Documentary,2014
125636,Youth of the Son,Drama,1952
125638,The Arrival of Wang,Mystery|Sci-Fi|Thriller,2012
125640,Walker,(no genres listed),2012
125642,One Step Ahead of My Shadow,(no genres listed),1933
125644,Amuck!,Drama|Horror|Mystery,1972
125646,Lad: A Dog,(no genres listed),1962
125652,Season For Assassins,(no genres listed),1975
125654,Low Down,Drama,2014
125656,"Another Day, Another Time: Celebrating the Music of Inside Llewyn Davis",Documentary,2013
125658,Margaret,Comedy|Drama|Romance,2009
125661,Paper Planes,Children,2014
125698,Drive,(no genres listed),2002
125700,Hard Luck Hero,(no genres listed),2003
125704,Bunny Drop,Comedy,2011
125770,Awaydays,Drama,2009
125774,Double Game,Action|Thriller,1977
125782,Body Fat Index of Love,Comedy,2012
125786,Burning Blue,Drama|Romance|War,2013
125795,Björk: Biophilia Live,Documentary,2014
125836,Those Calloways,Children|Drama,1965
125854,The Diary of Anne Frank,Drama,1980
125856,El Compadre Mendoza,Drama|War,1934
125864,Red Ensign,(no genres listed),1934
125866,Love and Distrust,Drama|Romance,2010
125868,"Aquí llega Condemor, el pecador de la pradera",Comedy|Western,1996
125872,El asombroso mundo de Borjamari y Pocholo,(no genres listed),2004
125874,2012: Ice Age,Action|Adventure|Sci-Fi,2011
125876,FBI: Frikis buscan incordiar,(no genres listed),2004
125878,Isi & Disi: Amor a lo bestia,(no genres listed),2004
125882,Red Salute,Comedy|Romance,1935
125884,The Case of the Curious Bride,Comedy|Crime|Drama|Mystery,1935
125886,The Case of the Lucky Legs,Comedy|Crime|Mystery,1935
125888,La bandera,Drama|Romance,1935
125894,Doubting Thomas,Comedy,1935
125896,A Blade in the Dark,Horror|Thriller,1983
125898,The Phantom Light,Mystery|Thriller,1935
125902,Seven Alone,Children|Drama,1974
125904,Pretty Cool,Action|Comedy|Thriller,2001
125906,Ned Rifle,Drama,2014
125908,Time in the Minors,(no genres listed),2010
125910,Stars Above,(no genres listed),2012
125912,Not Another Happy Ending,Comedy|Drama|Romance,2013
125914,Mortdecai,Adventure|Comedy|Mystery|Romance,2015
125916,Fifty Shades of Grey,Drama|Romance,2015
125918,Expelled,Comedy,2014
125920,Buffalo Girls,Action,2012
125922,Gregory Go Boom,Comedy,2013
125924,The Periwig-Maker,Animation,1999
125926,Kiwi!,Action|Animation,2006
125928,Santa's Pocket Watch,(no genres listed),1980
125930,Björk at the Royal Opera House,(no genres listed),2002
125932,The Fox and the Hare,Animation|Children,1973
125934,Christmas Comes but Once a Year,(no genres listed),1936
125936,Crac,Animation,1981
125938,Reggie Watts: Why Shit So Crazy?,Comedy,2010
125940,Syrinx,Animation,1966
125942,Curb Dance,(no genres listed),2010
125944,Desire: The Vampire,Crime|Horror|Thriller,1982
125946,Manson,Documentary,1973
125948,Fright to the Finish,(no genres listed),1954
125950,Guyana Tragedy: The Story of Jim Jones,Drama,1980
125952,"I Want a Dog for Christmas, Charlie Brown",Animation|Children|Comedy,2003
125954,Impure Thoughts,Comedy,1986
125956,It's a Bird,(no genres listed),1930
125958,Stephen Fry In America - New World,(no genres listed),
125960,The Trip to Squash Land,Animation,1967
125962,Charlie Brown's Christmas Tales,Animation|Children|Comedy,2002
125964,Eat,Drama,2011
125966,Garfield's Halloween Adventure,Animation|Children,1985
125968,"It's Christmastime Again, Charlie Brown",Animation,1992
125970,Halloweentown,Adventure|Children|Comedy|Fantasy,1998
125972,Halloweentown II: Kalabar's Revenge,Adventure|Children|Comedy|Drama|Fantasy,2001
125974,Halloweentown High,Adventure|Children|Comedy|Fantasy,2004
125976,Nocturna Artificialia,Animation,1979
125978,Santa Claus,Sci-Fi,1898
125980,Surprise,(no genres listed),1996
125982,Trick or Treat,Animation,1952
125984,Vengeance: The Story of Tony Cimo,(no genres listed),1986
125986,Within the Woods,Horror,1978
125988,100 Years at the Movies,Documentary,1994
125990,Apple Jack,Comedy|Drama,2003
125992,The Butter Battle Book,Animation|Children,1989
125994,Corn on the Cop,(no genres listed),1965
125996,The Black Devil,Comedy|Fantasy,1905
125998,Halloween is Grinch Night,Animation|Children,1977
126000,Marilyn in Manhattan,(no genres listed),1998
126002,Rage of Angels,Action|Adventure|Drama|Romance,1983
126004,Rage of Angels: The Story Continues,Drama,1986
126006,Rudolph the Red-Nosed Reindeer,Animation|Children|Fantasy,1948
126008,Signs,Romance,2008
126010,Queen - Rock Montreal,(no genres listed),2007
126012,The Fat Albert Halloween Special,Animation,1977
126014,Season's Greetings,Comedy,1996
126016,The Dot and the Line : A Romance in Lower Mathematics,Animation|Children|Comedy,1965
126018,Nantucket Film Festival's Comedy Roundtable,Comedy|Documentary,2012
126020,Rubber Johnny,Animation|Horror,2005
126022,Act Da Fool,(no genres listed),2010
126024,En rachâchant,(no genres listed),1982
126026,The Flower,(no genres listed),1971
126028,Boo to You Too! Winnie the Pooh,(no genres listed),1996
126030,Isabelle au bois dormant,Animation|Comedy,2007
126032,Betty Boop's Hallowe'en Party,Animation|Comedy|Horror,1933
126034,Halloween,(no genres listed),1931
126036,Barbie: A Fashion Fairytale,Animation|Children,2010
126038,The Halloween That Almost Wasn't,Children|Comedy,1979
126040,The Mystery of the Leaping Fish,Comedy,1916
126042,The 3 Rs,(no genres listed),2011
126044,Brutal Relax,Action|Comedy,2010
126046,Franz Kafka's a Country Doctor,Animation|Drama,2007
126048,Pluto's Christmas Tree,Animation|Comedy,1952
126050,Stille Nacht I: Dramolet,Animation,1988
126052,Holiday for Drumsticks,(no genres listed),1949
126054,The Horseplayer,Drama,1990
126056,Coven,Horror,2000
126058,Rehearsals for Extinct Anatomies,Animation,1987
126060,Suur Tõll,(no genres listed),1980
126062,We Can Be Heroes,(no genres listed),2005
126064,Bob's Birthday,(no genres listed),1994
126066,Broom-Stick Bunny,Animation|Children|Comedy,1956
126068,Summer Heights High,(no genres listed),2007
126070,Chainsaw Maid,Animation,2007
126072,The Little Matchgirl,Animation,2006
126074,Haunted House,(no genres listed),1929
126076,How They Get There,(no genres listed),1997
126078,Istanbul,(no genres listed),1985
126080,"Hen, his wife",(no genres listed),1990
